path,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,result,runtime,result,runtime,result,runtime,result,runtime
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Norm.jar-obl-9__p11587_terminationG_0.smt2,0,1.8146918979473412,1,842.4213786979672,0,1201.7392181130126,0,1201.7200512520503
QF_NIA/20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18017_terminationG_0.smt2,0,0.4621563539840281,1,0.2643239111639559,1,0.3214482441544533,1,0.3119652639143169
QF_NIA/20170427-VeryMax/SAT14/164.smt2,0,0.7815395250217989,1,0.3187561319209635,1,0.3118945660535246,1,0.33318002009764314
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c__p21061_edge_closing_0.smt2,0,0.4469136889092624,1,0.7865777548868209,1,5.048476489027962,0,1201.7143391070422
QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9141_terminationG_0.smt2,0,0.9169686909299344,0,1201.2185142119415,0,1201.7130484650843,0,1201.7207906381227
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9312_safety_0.smt2,0,1.0464398589683697,1,5.309650506125763,1,1.1248310098890215,1,514.080633930862
QF_NIA/20170427-VeryMax/ITS/From_T2__consts5.t2__p18518_edge_closing_0.smt2,0,0.5789950001053512,1,0.9344112349208444,1,1.8438722039572895,1,543.2409237651154
QF_NIA/20170427-VeryMax/ITS/From_T2__bakery.t2__p17085_terminationG_0.smt2,0,0.7136687310412526,0,1201.2167948929127,0,1201.7146814609878,0,1201.7390407850035
QF_NIA/20170427-VeryMax/ITS/From_T2__ppblocktermbug.t2__p7798_terminationG_0.smt2,0,0.5956492660334334,0,1201.2287922799587,0,1201.7164461400826,0,1201.7312408420257
QF_NIA/AProVE/aproveSMT4208636766877273927.smt2,0,0.9685259000398219,1,8.674622674006969,1,4.87840357189998,1,667.5407199540641
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-factorial.jar-obl-8__p13831_terminationG_0.smt2,0,0.7774425339885056,0,1201.2178371830378,0,1201.716123561142,0,1201.739930036012
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21657_terminationG_0.smt2,0,0.9884363879682496,1,0.8551001260057092,1,9.438894051127136,1,4.688699254067615
QF_NIA/20170427-VeryMax/ITS/From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32606_terminationG_0.smt2,0,1.1470074980752543,0,1201.2294540179428,0,875.3455897818785,0,1201.7117261961102
QF_NIA/20170427-VeryMax/ITS/From_T2__janne_complex.t2_fixed__p2006_edge_closing_0.smt2,0,0.5490837820107117,1,0.24489823705516756,1,2.2665843470022082,1,11.43330407096073
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test13Loops.jar-obl-10__p12705_edge_closing_0.smt2,0,0.5661897620011587,0,1201.250701613957,0,1201.7173029070254,0,1201.7327059251256
QF_NIA/AProVE/aproveSMT7185746349681670500.smt2,0,0.7441612470429391,1,1.9053544071502984,1,8.249227374093607,1,609.0042460991535
QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2__terminationS_8_0.smt2,0,1.3726693959906697,1,0.3350087928120047,1,17.084870769875124,1,6.563598874956369
QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__p18719_terminationG_0.smt2,0,3.095480849966407,0,1201.2252705099527,0,1201.7177259800956,0,1203.746943127131
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c__p23269_terminationG_0.smt2,0,0.6687759269261733,0,1201.2480820219498,1,101.31750219501555,1,635.9739695570897
QF_NIA/mcm/154.smt2,0,6.739150676992722,0,1201.2282651041169,0,1201.7174363511149,0,1202.233996675117
QF_NIA/20170427-VeryMax/ITS/From_T2__tqli.t2_fixed__p25146_terminationG_0.smt2,0,2.74469243909698,0,1201.2428601069842,0,1154.887938125059,0,793.1934289720375
QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3074_terminationG_0.smt2,0,1.0113588511012495,0,1201.32073888788,1,51.21778442081995,1,737.2282515300903
QF_NIA/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18245_terminationG_0.smt2,0,0.4603676269762218,1,0.22931539197452366,1,5.423498864052817,1,0.2990989398676902
QF_NIA/20170427-VeryMax/ITS/From_T2__pentagon.t2__p6980_terminationG_0.smt2,0,0.7942381950560957,0,1201.2213672720827,0,1201.7191103280056,0,1201.7153652750421
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p20838_safety_0.smt2,0,0.5612475709058344,0,1201.2299211800564,1,168.8270306510385,0,1201.7198307751678
QF_NIA/20170427-VeryMax/ITS/From_T2__fun1.t2__terminationS_15_0.smt2,0,2.101665130001493,1,3.5692642910871655,1,9.546383782988414,1,19.22549300501123
QF_NIA/20220315-MathProblems/STC_0093.smt2,0,0.3916271199705079,0,1201.214216891909,1,2.4940396859310567,1,9.508378996979445
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22543_safety_0.smt2,0,0.753806445049122,1,0.6593885088805109,1,16.855792498914525,1,0.7924583000130951
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_11.jar-obl-8__p11335_terminationG_0.smt2,0,0.540949791087769,1,1.082968652015552,1,3.4413362329360098,0,1201.726021955954
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p27260_safety_0.smt2,0,0.5564370929496363,1,0.28703349409624934,1,10.067776801995933,1,421.2799083129503
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29629_safety_0.smt2,0,0.5820422460092232,0,1201.2313242028467,1,4.241054032929242,1,0.8687383071519434
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p2956_safety_0.smt2,0,0.7950346079887822,1,1.1797191600780934,0,1201.713576250011,1,179.77523602591828
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p29996_safety_0.smt2,0,0.8064625039696693,1,2.417516619898379,1,1.8861055260058492,0,1201.7217916168738
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31254_safety_0.smt2,0,0.9650320099899545,1,0.7201084289699793,1,1.431650057900697,1,572.228676985018
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4990_safety_0.smt2,0,0.7329788260394707,1,0.2680061429273337,1,0.3337236850056797,1,1.5110869819764048
QF_NIA/AProVE/aproveSMT5914536809797795005.smt2,0,0.7932749999454245,0,1201.2575485659763,1,9.075667345896363,1,423.1193475089967
QF_NIA/20220315-MathProblems/STC_0582.smt2,0,0.38765915599651635,0,1201.2131456050556,1,144.15700410911813,0,1201.7246318710968
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p3199_safety_0.smt2,0,0.8273661399725825,1,0.2625584062188864,1,6.790293985977769,1,1.6091284260619432
QF_NIA/AProVE/aproveSMT277795045419264694.smt2,0,0.5634388319449499,1,0.24321098811924458,1,2.611235722899437,1,20.264381451066583
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9436_terminationG_0.smt2,0,1.1682952539995313,1,2.1564574951771647,1,7.040132655063644,1,837.2046815769281
QF_NIA/AProVE/aproveSMT3919956768305910639.smt2,0,0.43679604097269475,1,0.2197807738557458,1,0.35403152694925666,1,0.3582063470967114
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_13.jar-obl-8__p11439_edge_closing_0.smt2,0,0.4775544380536303,1,1.5044848821125925,0,1201.715418549953,1,12.51286463206634
QF_NIA/20220315-MathProblems/STC_0250.smt2,0,0.3897761410335079,1,0.21824286901392043,1,3.029753565089777,1,423.45351801393554
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p12783_safety_0.smt2,0,0.8815171830356121,1,0.2913198349997401,1,10.314803096000105,1,6.349083665059879
QF_NIA/20170427-VeryMax/SAT14/1587.smt2,0,0.8211630859877914,1,0.24898613011464477,1,0.8152137987781316,1,0.8499303171411157
QF_NIA/20230321-UltimateAutomizerSvcomp2023/ps4-ll.c_5.smt2,0,0.3970269130077213,0,1201.4403472018894,0,1201.7115406349767,0,1201.7404850251041
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4923_safety_0.smt2,0,0.6648543699411675,1,4.253743950044736,1,1.391594760119915,0,1201.7156462038402
QF_NIA/20170427-VeryMax/SAT14/839.smt2,0,1.0965694600017741,1,9.282089106040075,1,0.5432995981536806,1,3.0664677859749645
QF_NIA/20170427-VeryMax/SAT14/306.smt2,0,0.6089364350773394,1,0.26898556505329907,1,0.3056129498872906,1,0.9949410301633179
QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8837_terminationG_0.smt2,0,0.7755777980200946,0,1201.2346283590887,1,11.391292294953018,1,561.3467631659005
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31659_safety_0.smt2,0,0.5512116559548303,1,0.47657586191780865,1,11.578480143100023,1,420.7112045979593
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c__p23430_edge_closing_0.smt2,0,0.5602675779955462,1,0.2759497051592916,1,21.177531014895067,1,621.0341100259684
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p19054_safety_0.smt2,0,0.4850640599615872,0,1201.2707690249663,0,1201.7142535760067,0,1201.7274001711048
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Flip.c__p23038_edge_closing_0.smt2,0,0.4738888960564509,1,0.6416506769601256,1,9.413634434109554,0,1201.757704203017
QF_NIA/20220315-MathProblems/STC_0914.smt2,0,0.37933655094821006,0,1201.2182042968925,0,1201.7124299379066,0,1201.7202014939394
QF_NIA/AProVE/aproveSMT2031006811963804938.smt2,0,0.45705118495970964,1,0.24317122995853424,1,0.44767007417976856,1,0.31290003284811974
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31203_safety_0.smt2,0,0.5374953630380332,1,0.48265421111136675,1,1.72806236310862,1,1.525850465055555
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22461_safety_0.smt2,0,0.8930824249982834,1,0.8914179650601,1,22.864360357169062,1,611.2472687789705
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7812_safety_0.smt2,0,0.9221921649295837,1,0.3526003919541836,1,76.36703985114582,1,121.11415834492072
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30287_safety_0.smt2,0,0.7985186110017821,0,1201.4313711449504,0,1201.7204782778863,0,1201.7215030710213
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30376_safety_0.smt2,0,0.7713948050513864,0,1201.2715611469466,0,1201.719450406963,0,1201.7469972809777
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-n5-filtered.t2__p23421_terminationG_0.smt2,0,0.9002596810460091,1,3.391366027062759,1,1.6210574021097273,1,2.8936857390217483
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6920_safety_0.smt2,0,0.750519493012689,1,0.26739723212085664,1,9.145034987013787,1,421.75053000310436
QF_NIA/20170427-VeryMax/ITS/From_T2__n-3a.t2__p4179_edge_closing_0.smt2,0,0.5868187680607662,0,1201.2543231211603,1,2.1830163579434156,1,0.5308812260627747
QF_NIA/20170427-VeryMax/ITS/From_T2__tqli.t2_fixed__term_unfeasibility_1_0.smt2,0,1.0650747290346771,1,99.99074424500577,1,44.70324721396901,1,9.270355894928798
QF_NIA/20170427-VeryMax/SAT14/67.smt2,0,0.7956934699323028,1,0.2981348659377545,1,0.31544143008068204,1,0.3525175501126796
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9245_safety_0.smt2,0,1.016524937003851,1,0.5485728560015559,1,0.969034916954115,1,29.011109540006146
QF_NIA/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24720_terminationG_0.smt2,0,0.8844786330591887,0,1201.2435199241154,0,1201.7132309810258,0,1201.7241284551565
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8996_safety_0.smt2,0,1.5190220390213653,1,5.298654404934496,1,13.185782898915932,1,443.21433658199385
QF_NIA/20220315-MathProblems/STC_0247.smt2,0,0.39430039993021637,0,1201.2154295989312,0,1201.7164376040455,0,1201.7148791349027
QF_NIA/20170427-VeryMax/ITS/From_T2__e-acqrel-fail.t2__p19581_safety_0.smt2,0,0.46222418500110507,1,2.27403362095356,1,4.11473239492625,0,1201.7385217179544
QF_NIA/20220315-MathProblems/STC_0982.smt2,0,0.3931259809760377,0,1201.2134754490107,0,1201.7152597079985,0,1201.7141469100025
QF_NIA/20170427-VeryMax/ITS/From_T2__brp_withassume.t2__terminationS_19_0.smt2,0,1.3812195209320635,1,0.9278484198730439,1,18.90435210801661,1,17.636304552899674
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_2_0.smt2,0,14.704895664006472,1,43.90987345506437,1,402.0129211500753,0,1202.7252890490927
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19104_terminationG_0.smt2,0,0.43815001496113837,1,0.24075768911279738,1,0.34567439486272633,1,0.36377972294576466
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8990_safety_0.smt2,0,0.8616140160011128,1,0.39443187485449016,1,38.00416404684074,1,422.86545347818173
QF_NIA/20170427-VeryMax/ITS/From_T2__pentagon.t2__p7176_edge_closing_0.smt2,0,0.7461975610349327,0,1201.2733772320207,0,1201.711257299874,0,1201.7510481250938
QF_NIA/20220315-MathProblems/MS_11.smt2,0,1.4284269510535523,0,1201.2210943060927,0,1201.7313079899177,0,1201.7265937852208
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32413_safety_0.smt2,0,0.8004330260446295,1,0.32336773513816297,1,0.5073805940337479,1,1.2858669417910278
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18878_safety_0.smt2,0,1.0164984649745747,1,526.204694062937,1,6.782714430009946,1,606.8194739560131
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Flip2.c__p22937_terminationG_0.smt2,0,0.6377631729701534,0,1201.2524832778145,1,605.9468258351553,0,1201.730607946869
QF_NIA/calypto/problem-006530.cvc.1.smt2,1,0.5175598589703441,1,0.2218533691484481,1,0.27105970587581396,1,0.22929375991225243
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_23.jar-obl-8__p11498_terminationG_0.smt2,0,0.5200984679395333,1,0.39296489488333464,0,1201.7180580950808,0,1201.7694715559483
QF_NIA/20210219-Dartagnan/ReachSafety-Loops/geo1-ll_unwindbound100-O0.smt2,0,2.5002356549957767,1,15.346935712033883,1,0.7146254929248244,1,0.8226973400451243
QF_NIA/20170427-VeryMax/ITS/From_T2__fun9.t2__p1332_edge_closing_0.smt2,0,0.9207829430233687,1,249.62844814895652,0,1201.7149041690864,1,675.5346398700494
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Gauss.c__p23070_terminationG_0.smt2,0,0.4768728839699179,0,1201.2216808558442,1,2.53386448090896,0,1201.7351466168184
QF_NIA/20170427-VeryMax/ITS/From_T2__qrdcmp.t2__term_unfeasibility_1_0.smt2,0,0.7204348620725796,1,0.3539601049851626,1,2.0461250219959766,1,1.019330324139446
QF_NIA/20220315-MathProblems/STC_0829.smt2,0,0.3917658888967708,0,1201.2165961309802,1,35.327173884026706,0,1201.737754638074
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__svcomp_ex2.c__p25837_terminationG_0.smt2,0,1.0084856040775776,1,7.852405108045787,1,3.2011039338540286,0,1201.7365368099418
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7349_safety_0.smt2,0,0.9342715309467167,0,1201.243147491943,1,89.91483170585707,0,1201.734477861086
QF_NIA/20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8031_terminationG_0.smt2,0,0.7821017820388079,0,1201.6290194001049,1,11.182553321123123,0,1201.7149486120325
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9445_safety_0.smt2,0,0.9503775660414249,1,0.7767785310279578,1,7.208590256050229,1,0.6603627020958811
QF_NIA/20170427-VeryMax/ITS/From_T2__heidy6.t2__p1566_terminationG_0.smt2,0,0.4656177379656583,1,0.645095834042877,1,0.9234279990196228,1,0.822529868921265
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p9989_safety_0.smt2,0,0.8208529109833762,1,1.0666695849504322,1,7.232440523803234,1,189.61152456095442
QF_NIA/20170427-VeryMax/SAT14/187.smt2,0,0.8531805659877136,1,0.4806919440161437,1,0.35474858502857387,1,0.35030541685409844
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p19803_safety_0.smt2,0,0.7999646249227226,1,0.3669231419917196,1,1.8731834639329463,1,4.77058538608253
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13532_safety_0.smt2,0,0.9535517139593139,0,1201.2358343959786,1,5.378223825944588,1,426.1885609650053
QF_NIA/calypto/problem-005596.cvc.1.smt2,0,0.5684094260213897,1,2.0594874240923673,1,1.3285049658734351,1,0.3477460469584912
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Narrowing.c__p24539_terminationG_0.smt2,0,0.6354655759641901,0,1201.272268740926,1,299.20936322794296,1,4.380251473048702
QF_NIA/20170427-VeryMax/ITS/From_T2__tqli.t2_fixed__terminationQ_5_0.smt2,0,2.8084868919104338,1,1.1545714349485934,1,59.51922194007784,0,1201.746928351
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c__p25448_terminationG_0.smt2,0,0.7739243479445577,0,1201.2166433469392,1,238.51154049206525,1,898.6559197239112
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p20226_safety_0.smt2,0,0.86944411508739,1,0.7524080849252641,1,2.481399577111006,1,603.89913938893
QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2__p15979_terminationG_0.smt2,0,5.184784293058328,0,1201.334179613972,0,1201.7140934539493,0,864.9708547159098
QF_NIA/20170427-VeryMax/ITS/From_T2__small29.t2__p23947_safety_0.smt2,0,0.46750962000805885,0,1201.295618352946,1,38.52335769799538,0,1201.743077449035
QF_NIA/20170427-VeryMax/ITS/From_T2__small15.t2__p23777_terminationG_0.smt2,0,0.6054780359845608,0,1201.2609759741463,0,1201.7136111599393,0,1201.7301434581168
QF_NIA/20170427-VeryMax/ITS/From_T2__n-7.t2__p5160_terminationG_0.smt2,0,0.6570865020621568,0,1201.2444888041355,0,1201.7147988991346,0,1201.741729016183
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13989_safety_0.smt2,0,0.9873534649377689,1,1.993828906910494,1,22.95896975393407,1,527.2704080219846
QF_NIA/20170427-VeryMax/SAT14/1904.smt2,0,0.6664404709590599,1,0.45371292694471776,1,0.41519631911069155,1,0.3935581089463085
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13825_safety_0.smt2,0,1.0085319500649348,1,0.5343972907867283,1,14.375641314079985,1,554.1532790490892
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ComplxStruc.c__p22346_terminationG_0.smt2,0,0.6620362009853125,0,1201.2220901509281,0,1201.7136776258703,0,1201.7390674350318
QF_NIA/20170427-VeryMax/ITS/From_T2__fun9.t2__p1461_edge_closing_0.smt2,0,0.9301828179741278,0,1201.2323052589782,1,108.45602464186959,1,805.8168294900097
QF_NIA/20170427-VeryMax/ITS/From_T2__fourn.t2__p32735_edge_closing_0.smt2,0,0.6674540049862117,1,0.3230645558796823,1,2.203570236917585,1,3.136816860875115
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14270_terminationG_0.smt2,0,0.8136016699718311,1,1.790325993206352,1,641.3570585551206,0,1201.7263110319618
QF_NIA/20210219-Dartagnan/ReachSafety-Loops/geo1-ll_valuebound1-O0.smt2,0,1.5578001328976825,1,10.442661747802049,1,2.70808011200279,1,1.0181674759369344
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test4.jar-obl-10__terminationS_13_0.smt2,0,2.0408907929668203,1,1.9393600190524012,1,25.092240274185315,1,59.28426158800721
QF_NIA/calypto/problem-001268.cvc.1.smt2,1,0.5693177410867065,1,0.2237629839219153,1,0.2704145540483296,1,0.2735756889451295
QF_NIA/20220315-MathProblems/STC_0469.smt2,0,0.3932301289169118,1,0.23745979298837483,1,4.5769762569107115,0,1201.727889490081
QF_NIA/20220315-MathProblems/STC_0263.smt2,0,0.4180469790007919,0,1201.2139275688678,1,21.380308537976816,1,1.4205814329907298
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIteratorEntryLoop.jar-obl-12__p2939_safety_0.smt2,0,0.8846903470112011,1,1.2419922109693289,1,1044.166230323026,0,1201.7157201170921
QF_NIA/leipzig/term-zUp1s3.smt2,0,0.5107259479118511,1,0.5164248989894986,1,280.79523312905803,1,420.6070238701068
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c__p23676_edge_closing_0.smt2,0,0.6532257669605315,0,1201.258065211121,1,41.26876438781619,0,1201.7152566669974
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p20277_safety_0.smt2,0,0.5160290430067107,0,1201.3022354331333,0,1201.7444385990966,0,1201.7134514609352
QF_NIA/20170427-VeryMax/ITS/From_T2__afagp-fail.t2__p15512_edge_closing_0.smt2,0,0.8495269699487835,0,1201.2544974971097,1,747.3303306559101,1,608.7443661401048
QF_NIA/20170427-VeryMax/ITS/From_T2__brp_withassume.t2__terminationS_16_0.smt2,0,1.3161816169740632,1,1.8712653210386634,1,28.575051168212667,0,1201.7448490750976
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12232_terminationG_0.smt2,0,1.0726850209757686,0,1201.2163999341428,0,1201.7208448059391,0,1201.7219201510306
QF_NIA/20220315-MathProblems/STC_0646.smt2,0,0.41846168297342956,0,1201.2185584090184,1,55.96491244994104,0,1201.7145821531303
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__DivTernary2.jar-obl-9__p28629_edge_closing_0.smt2,0,0.6849866920383647,1,1.4658280098810792,1,0.814028853084892,1,0.33474787697196007
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateContainsAll.jar-obl-11__terminationS_4_0.smt2,0,4.233806430012919,1,4.454400242073461,1,52.407283492852,1,143.90491445316002
QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_7_0.smt2,0,0.8862252350663766,1,0.46166937006637454,1,16.81721381796524,1,4.251992928097025
QF_NIA/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2_fixed__p16394_safety_0.smt2,0,0.5150279320077971,0,1201.2455349909142,1,12.316765940980986,0,1201.7171830269508
QF_NIA/20170427-VeryMax/ITS/From_T2__Prim_4.t2__p7961_terminationG_0.smt2,0,0.6854453339474276,0,1201.3370038128924,1,33.67288215784356,1,448.55436334200203
QF_NIA/20220315-MathProblems/STC_0861.smt2,0,0.4244418350281194,0,1201.2154546799138,0,1201.7138397458475,0,1201.71165342303
QF_NIA/20230321-UltimateAutomizerSvcomp2023/ps6.c_12.smt2,0,0.398438154021278,0,1201.4409730420448,0,1201.7149522989057,0,1201.7243479890749
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2_fixed__p23648_safety_0.smt2,0,0.521784765063785,1,0.29018994187936187,1,15.58505286090076,1,423.38598362891935
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4938_safety_0.smt2,0,1.2135484359459952,0,1201.4801212230232,0,1201.7452193701174,0,1201.7191462910268
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9070_safety_0.smt2,0,0.7676076280185953,1,0.33368155593052506,1,3.7645282950252295,1,0.5773380501195788
QF_NIA/calypto/problem-000154.cvc.2.smt2,0,0.46904339792672545,1,0.24752139998599887,1,0.9162831790745258,1,0.2530837741214782
QF_NIA/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p526_terminationG_0.smt2,0,1.4736486679175869,1,5.074802353978157,1,22.663487209007144,0,1201.7432690390851
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p14423_safety_0.smt2,0,0.5013731290819123,1,2.352408883161843,1,55.81567341601476,0,1201.7175685288385
QF_NIA/20220315-MathProblems/RTA_094.smt2,0,1.672557033947669,1,64.16670374502428,0,1201.7151199239306,1,677.8950972680468
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14564_terminationG_0.smt2,0,0.6352222409332171,1,0.3250572809483856,1,13.887965352041647,1,460.035117858788
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3.t2__p22228_terminationG_0.smt2,0,1.763794191996567,0,1201.3835346640553,0,939.4013586519286,0,836.716995184077
QF_NIA/20170427-VeryMax/ITS/From_T2__n-21.t2__p3916_terminationG_0.smt2,0,0.564823925960809,0,1201.3073391779326,0,1201.7137251950335,0,1201.7142951369751
QF_NIA/mcm/41.smt2,0,1.1593931330135092,0,1201.218687576009,0,1201.7158169609029,1,647.232332838932
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_20_0.smt2,0,2.359501500031911,1,0.5949665440712124,1,61.85414849012159,1,78.29133697319776
QF_NIA/20170427-VeryMax/SAT14/399.smt2,0,1.1169503789860755,1,1.5615257141180336,1,0.34526656102389097,1,0.6263298699632287
QF_NIA/20170427-VeryMax/ITS/From_T2__ppblocktermbug.t2__p7786_terminationG_0.smt2,0,0.5405157289933413,1,0.2736787209287286,1,0.48589774896390736,1,0.34330667089670897
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_13.jar-obl-8__p11450_edge_closing_0.smt2,0,0.4638565790373832,1,0.22808500286191702,1,1.355694819940254,1,0.27183671295642853
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p20308_safety_0.smt2,0,0.6482321390649304,0,1201.2439006851055,0,1201.7162028220482,0,1201.7424941479694
QF_NIA/20220315-MathProblems/STC_0113.smt2,0,0.39632156305015087,0,1201.2273516359273,0,1201.7148845379706,0,1201.7217860110104
QF_NIA/20170427-VeryMax/SAT14/985.smt2,0,1.500715281930752,1,1.9100465488154441,1,0.5248518229927868,1,13.37202719016932
QF_NIA/20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18148_terminationG_0.smt2,0,0.47992120508570224,1,0.3761893520131707,1,0.6347043490968645,0,1201.7399216119666
