path,OSTRICH,,Z3-Noodler,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pymongo/pymongo-mongoclient/e912e052473ec6a06fe5f57da927ce4726f1f28a873112d668f40084.smt2,1,360.72800409491174,1,0.7481223628856242,1,0.7450432619079947,1,0.4570639221929014
QF_SLIA/20240411-redos_attack_detection/unsat/145_attack.smt2,1,9.662825081963092,1,0.2709720379207283,1,0.2742295181378722,1,0.25987068889662623
QF_SLIA/20180523-Reynolds/kaluza/sat/small/10303.corecstrs.readable.smt2,1,1.46500821900554,1,0.24263220699504018,1,0.2659896470140666,1,0.21890141698531806
QF_SLIA/20230329-denghang/instance49810.smt2,1,1.4394806360360235,1,0.2996173338033259,0,1201.7143335761502,1,0.2228076548781246
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/686a015a6c35473d0e8499bad47265696bfdf6e16973ea03f8eef442.smt2,1,10.049225210910663,1,0.408054175786674,1,0.5101607630494982,1,0.3548365971073508
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/d7c7a200ae7959d831026d3a9b16cf9ed4fbb9930c1c9c6b2eb06c1a.smt2,1,10.675628226948902,1,0.43450441397726536,1,0.38018256099894643,1,0.3338696339633316
QF_SLIA/20230327-stringfuzz-lu/generated/manyregexes/many-regexes-00013-22.smt2,1,1.504061610205099,1,0.25515183503739536,1,0.307472487911582,0,1201.7229346979875
QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-translate-rotate.smt2,1,1.420845084125176,1,0.24100365187041461,1,0.2831521639600396,1,0.23150658700615168
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-570.smt2,1,4.8055027849040926,1,0.2450868480373174,1,0.2936013990547508,1,0.2591756989713758
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/e917728e0211dfd94aecad2ace18d76265f71df9bb2b4cf56be56afa.smt2,1,329.13456915295683,1,0.47210540995001793,1,0.37250181497074664,1,0.3978367429226637
QF_SLIA/2019-full_str_int/py-conbyte_trauc/leetcode_int-addStrings/164.smt2,1,17.78588304715231,1,3.0555829519871622,1,0.43568797991611063,1,2.25146381999366
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/5cdfe8394d7fc9a2ecb04da31341c8328436fc7d3dbb294635d1de7a.smt2,1,9.795732608996332,1,0.27351424912922084,1,0.27820773189887404,1,0.2630914079491049
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/729e06b699ffb59830a882d73a0ce86e04c3f2c14925d3dab4b5e4a4.smt2,0,1201.3275106521323,1,0.4190591140650213,1,3.5082597869914025,1,0.6048118888866156
QF_SLIA/20240411-redos_attack_detection/unsat/156_attack.smt2,1,2.1095714999828488,1,2.9100864820647985,1,0.2738771780859679,1,0.22624926688149571
QF_SLIA/20230329-woorpje-lu/track05/05_track_98.smt2,1,2.0832294940482825,0,1201.5053284920286,1,0.27360862609930336,1,0.25472824298776686
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/99f404a04c68f591b21110512d0ae1497d0e7ea2daeb8a3e6392d8ff.smt2,1,3.5804295600391924,1,0.2782780840061605,1,0.28234812105074525,1,0.2557854149490595
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-028-unsat-reverse-graft.smt2,1,1.3014533030800521,1,0.25331239495426416,1,0.26498199813067913,1,0.2458297018893063
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/645e74019f6cef5a526e2d6c8b240908caa9a5a3c34810101f5f85bf.smt2,1,529.6529725769069,1,0.42305348394438624,1,9.65052190492861,1,0.5704156260471791
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-graft-multiply-translate.smt2,1,1.277523058000952,1,0.23935933713801205,1,0.2670936610084027,1,0.23416971694678068
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-014-rotate-translate-graft.smt2,1,1.2058147101197392,1,0.23990736692212522,1,0.26400609593838453,1,0.24993649497628212
QF_SLIA/20240411-redos_attack_detection/sat/1830_attack.smt2,1,10.318906548898667,1,0.5537581138778478,0,1201.7197491610423,1,304.21294624893926
QF_SLIA/20240411-redos_attack_detection/sat/2469_attack.smt2,1,10.223866561893374,1,0.24094192101620138,0,1201.720677535981,0,1201.731988323154
QF_SLIA/20240411-redos_attack_detection/sat/3223_attack.smt2,1,10.490365005098283,1,0.6329495077952743,0,1201.7160508080851,1,333.4985700407997
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/c5fc984aa77833c32b51bf161901ca14e786ac24726c6b2112cdb587.smt2,0,1201.3381505229045,1,0.49990610615350306,1,0.2968347938731313,1,0.3640273029450327
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/e88c1802e5f2b5b136d677ae1aa4171a52b716eab0fd5f0510dbd15f.smt2,1,295.8099799719639,1,0.43965788395144045,1,0.4199944599531591,1,0.33736661192961037
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/12232.corecstrs.readable.smt2,1,1.6119641850236803,1,0.2583405049517751,1,0.26536297192797065,1,0.23432236211374402
QF_SLIA/20240411-redos_attack_detection/sat/1194_attack.smt2,1,24.611850388115272,1,2.0066817889455706,0,1201.7206951121334,0,1201.7148468401283
