path,SMTInterpol,,Yices2,,cvc5,,iProver,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime
UF/20201221-induction-by-reflection-schoisswohl/reflectiveInductive/leqTrans.smt2,0,1201.7119564909954,0,1201.3224049809942,0,1201.7112027800176,0,1201.758422758001
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_58_45_490_1846132.smt_in.smt2,0,1202.7223725430085,0,1201.3167583389986,0,1201.7174050309695,0,1201.72456409
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1356930.smt2,0,1202.7144343400141,0,1201.293230023999,0,1201.7626556539908,1,100.4945481149989
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_22_33_375_1096209.smt_in.smt2,0,1202.7183266929933,0,1201.3506190359985,0,1201.7310504759662,0,1201.728724486
UF/sledgehammer/NS_Shared/uf.620072.smt2,0,1202.7225327719934,0,1201.3439691769963,1,0.7655231410171837,1,528.6988293529994
UF/sledgehammer/QEpres/uf.1063804.smt2,0,1070.4232779619633,0,1201.3507739510023,0,1201.729754960863,0,1201.747830100001
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1443347.smt2,0,1202.746408263978,0,1201.258078589999,1,542.1824485901743,0,1201.7412685740019
UF/sledgehammer/StrongNorm/uf.577788.smt2,0,1202.7224381660344,0,1201.3016635269996,0,1201.7142077088356,0,1201.7460129640003
UF/sledgehammer/Hoare/uf.584821.smt2,0,1202.7200186660048,0,1201.258338394,0,1201.7102902168408,0,1201.7199708909993
UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_24_262_1043633.smt_in.smt2,0,931.048249963962,0,1201.4583683370001,0,1201.7128590929788,0,1201.7609781069987
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_57_38_855_1515156.smt_in.smt2,0,1202.7218290690216,0,1201.486625939,0,1201.7106333610136,0,1201.7312052419984
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1309766.smt2,0,1202.7694768789806,0,1201.4079786919974,1,0.416347648948431,1,39.97775126700071
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_46_52_587_993366.smt_in.smt2,0,1202.7206495149876,0,1201.4761222700035,0,1201.7114682658575,0,1201.752898013001
UF/sledgehammer/StrongNorm/uf.665888.smt2,0,1094.6079693330103,0,1201.2891968049953,0,1201.7116276200395,0,1201.7561175340015
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.910148.smt2,0,279.2081561140367,0,1201.3028972909997,1,30.598736393032596,1,1.8243920349996188
UF/20170428-Barrett/cdt-cade2015/nada/afp/koenigslemma/x2015_09_10_16_54_23_836_1166993.smt_in.smt2,1,0.9769155300455168,1,0.2235887080023531,1,0.30643256194889545,1,2.8352456989996426
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_47_28_719_1066267.smt_in.smt2,0,1202.7227615779848,0,1201.336314592998,0,1201.7109822100028,0,1201.7285999720007
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_03_12_518_1888854.smt_in.smt2,0,1201.7119479730027,0,1201.632089810002,1,0.3148887110874057,0,1201.7243242509994
UF/sledgehammer/Arrow_Order/smtlib.703012.smt2,0,1202.7239590009558,1,2.5129467730002943,1,0.43802869599312544,1,4.388402634001977
UF/sledgehammer/QEpres/uf.895803.smt2,0,1202.7418235780206,0,1201.3245325509997,0,1201.7107270520646,0,1201.7516911710009
UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_45_438_1077294.smt_in.smt2,0,336.05074246699223,0,1201.4278192669954,0,1201.7423842069693,0,1201.7275236280002
UF/sledgehammer/TypeSafe/smtlib.1345527.smt2,0,1201.7408849300118,0,1201.2726882459974,0,1201.7274486231618,0,1201.7351867819998
UF/sledgehammer/QEpres/uf.1049699.smt2,0,415.48204066301696,1,0.2330980480001017,1,0.3208524629008025,1,2.40359016200091
UF/sledgehammer/FFT/uf.709529.smt2,0,1202.7241173610091,0,1201.285697033003,1,541.3052624489646,0,1201.7326799840012
UF/sledgehammer/NS_Shared/smtlib.592411.smt2,0,4.090213796996977,0,1201.2540336039965,1,1.8029365679249167,1,0.8338590359999216
UF/20170428-Barrett/cdt-cade2015/nada/afp/tllist/x2015_09_10_16_59_17_069_1264040.smt_in.smt2,0,1201.7131226970232,0,1201.4471482439985,1,541.0498040879611,1,0.897089464997407
UF/sledgehammer/FFT/uf.630833.smt2,0,555.7426178139867,0,1201.3605150940057,0,1201.7127851319965,0,1201.7265255209986
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_01_04_594_1721675.smt_in.smt2,0,1202.7209093950223,0,1201.5054069959951,0,1201.7133418240119,0,1201.7360087230009
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1388546.smt2,0,1202.7189227190102,0,1201.2653542389999,0,1201.7127623800188,0,1201.7320950529975
UF/sledgehammer/Hoare/z3.721436.smt2,0,1201.7141737799975,1,55.6783033540014,1,540.3349816040136,1,0.8549414480003179
UF/20170428-Barrett/cdt-cade2015/nada/distro/koenig/x2015_09_10_16_45_01_616_1004396.smt_in.smt2,1,1.4749773080111481,0,1201.4829072799985,1,0.2741510320920497,1,1.8399140250003256
UF/sledgehammer/Hoare/uf.800999.smt2,0,1202.720989523048,0,1201.3332401379957,1,540.348376425216,1,302.0236394190015
UF/sledgehammer/Fundamental_Theorem_Algebra/smtlib.968857.smt2,0,1202.720190056949,0,1201.2563556629975,0,1201.712587161921,0,1201.7498454919987
UF/sledgehammer/TwoSquares/uf.734058.smt2,0,1202.7180080609978,0,1201.2570150620013,0,1201.71976890089,1,3.85923325299882
UF/20170428-Barrett/cdt-cade2015/nada/afp/abstract_completeness/x2015_09_10_17_01_03_980_1137237.smt_in.smt2,0,1201.725470994017,0,1201.4108738620052,0,1201.7117777490057,0,1201.7242904919985
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1139931.smt2,0,298.1113758650026,0,1201.3317966210016,0,1201.7368362578563,0,1201.7144846570009
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_01_37_492_1762297.smt_in.smt2,0,1202.2406542809913,0,1201.2536055910023,0,1201.7120211240835,0,1201.743321768001
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_17_00_03_461_1960344.smt_in.smt2,0,1202.7245880289702,0,1201.372493898998,0,1201.7136524638627,0,1201.7358485910008
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream_processor/x2015_09_10_16_45_48_081_989395.smt_in.smt2,1,91.2062887030188,0,1201.3582100750027,1,0.32818514900282025,1,2.8953634470017278
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.566739.smt2,0,463.462888568989,0,1201.2834884889962,0,1201.7239181699697,0,1201.7536659049983
UF/sledgehammer/QEpres/uf.944364.smt2,0,1202.7220561470021,1,0.4024758480009041,1,0.33740135305561125,1,3.424115609999717
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_48_09_280_1095622.smt_in.smt2,0,1202.742833733966,0,1201.3518355590058,0,1201.7189261049498,0,1201.7296613359977
UF/sledgehammer/TypeSafe/uf.749178.smt2,0,1166.2550371080288,0,1201.3717263170038,1,540.3907201248221,1,2.8525608489981096
UF/sledgehammer/Hoare/uf.1092935.smt2,0,1202.7184134510462,0,1201.3587180530012,0,1201.7133998090867,0,1201.735842252001
UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_15_215_1039689.smt_in.smt2,0,1202.7478963429458,0,1201.5198994250022,0,1201.711340613896,0,1201.7402836389992
UF/sledgehammer/Hoare/uf.780982.smt2,0,446.3219862690312,0,1201.2490028300017,1,540.6644182570744,0,1201.741558095
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_12_59_691_2664227.smt_in.smt2,0,1202.7179506010143,0,1201.3089983100072,1,0.5402340178843588,1,2.8507343950004724
UF/20170428-Barrett/cdt-cade2015/nada/afp/llist2/x2015_09_10_16_55_44_058_1293777.smt_in.smt2,0,1202.7205138310092,1,0.22980899700633017,1,0.36761574796400964,1,1.8479151640003693
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.898101.smt2,1,76.74412635201588,1,389.222699087004,1,30.319386702030897,1,2.368098906998057
UF/sledgehammer/FFT/uf.857942.smt2,0,672.6325551560149,0,1201.3740644860009,0,1201.7394903509412,0,1201.7444172599971
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_12_30_781_2634553.smt_in.smt2,0,1201.7122993650264,0,1201.4561637139996,1,0.2990363610442728,1,2.8516233500013186
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_11_27_709_2552723.smt_in.smt2,1,1.5921735430019908,1,0.22515608499816153,1,0.2730318938847631,1,3.349078909999662
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_53_24_819_1422372.smt_in.smt2,1,117.37427831400419,0,1201.3142521970003,1,6.6870261379517615,1,3.8728641559991956
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_12_38_287_2642351.smt_in.smt2,0,1202.7432202100172,0,1201.2975675620037,0,1201.7112881559879,0,1201.7332006289998
UF/sledgehammer/TwoSquares/uf.651519.smt2,0,1201.7209353770013,0,1201.2673928410004,1,540.5903412790503,0,1201.7247354350002
UF/20170428-Barrett/cdt-cade2015/nada/distro/process/x2015_09_10_16_46_03_934_1010164.smt_in.smt2,0,1201.7446872550063,0,1201.3475851520052,0,1201.711821707897,0,1201.764209508001
UF/sledgehammer/FFT/uf.835270.smt2,0,1202.749078163004,0,1201.3235853970036,1,544.4425045668613,0,1201.7181406290001
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream_processor/x2015_09_10_16_46_01_323_1012133.smt_in.smt2,0,1202.2446302390308,0,1201.4380550819988,0,1201.710518230917,0,1201.72540012
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.717674.smt2,0,1202.7780790459947,0,1201.3641850899949,1,30.290781344054267,1,2.3690345180002623
UF/sledgehammer/StrongNorm/uf.609537.smt2,0,1202.7170214809594,0,1201.3238470899996,0,1201.7115471330471,0,1201.7807756930015
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.764871.smt2,0,312.76404229499167,0,1201.363339585998,0,1201.7106806458905,0,1201.7457401749998
UF/sledgehammer/QEpres/uf.948498.smt2,0,1202.739766004961,0,1201.5425560059994,1,0.557240494992584,1,73.51116651700067
UF/20190906-CLEARSY/0015/00098.smt2,1,5.367863419000059,1,0.2765015900004073,1,516.9799569428433,1,0.8557140249995427
UF/20170428-Barrett/cdt-cade2015/nada/afp/abstract_completeness/x2015_09_10_17_00_29_028_1097017.smt_in.smt2,0,1201.712137983006,0,1201.4486212529955,1,571.3030971931294,0,1201.7487172889996
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_47_30_867_1036798.smt_in.smt2,0,1202.7229699100135,0,1201.2763531519959,0,1201.7118128989823,0,1201.723462029
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_54_37_389_1441935.smt_in.smt2,0,1202.7445990699925,0,1201.3871018050013,0,1201.7152984139975,0,1201.7469576529984
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_51_49_520_1338854.smt_in.smt2,0,1202.7252107499517,0,1201.3522338589974,0,1201.7216772960965,0,1201.7376005749975
UF/sledgehammer/QEpres/uf.766888.smt2,0,1202.7781728219707,0,1201.384470652003,0,1201.7132740321103,0,1201.7262774779992
UF/20170428-Barrett/cdt-cade2015/nada/afp/hamming_stream/x2015_09_10_16_47_48_004_1077575.smt_in.smt2,0,593.427562900004,0,1201.5517930009992,1,0.3016669771168381,1,5.859070062000683
UF/sledgehammer/FFT/uf.654112.smt2,0,1202.7439941289485,0,1201.332312590006,0,1201.733387782937,0,1201.7222343720023
UF/sledgehammer/NS_Shared/uf.791750.smt2,0,1202.242228267016,0,1201.4493387829934,0,1201.7163238220382,0,1201.725462837001
UF/sledgehammer/FFT/uf.581740.smt2,0,1202.750238667999,0,1201.2986209400005,0,1201.7164615059737,0,1201.7245207350024
UF/sledgehammer/FFT/uf.628585.smt2,0,1202.7422993340297,0,1201.3025824450015,1,541.0524717159569,0,1201.726929458
UF/sledgehammer/FFT/uf.732363.smt2,0,217.06636249599978,0,1201.251494793003,1,218.3961919879075,0,1201.7234836290008
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_23_43_048_1162912.smt_in.smt2,0,1202.7178378370008,0,1201.4725726179968,0,1201.743379337946,0,1201.7774242180003
UF/sledgehammer/FFT/uf.916961.smt2,0,1202.7202413629857,0,1201.3640679309974,0,1201.7143548119348,0,1201.7274201729997
UF/sledgehammer/TypeSafe/uf.768093.smt2,0,1202.729691104032,0,1201.276818844999,0,1201.7169167508837,0,1201.7274756790011
UF/sledgehammer/FFT/uf.602551.smt2,0,1202.747349156998,0,1201.3384086559963,0,1201.7461876799352,0,1201.7320838099986
UF/sledgehammer/StrongNorm/uf.581747.smt2,0,1089.5941318279947,0,1201.2590912240048,0,1201.7495516010094,0,1201.743245755999
UF/20170428-Barrett/cdt-cade2015/nada/afp/llist2/x2015_09_10_16_56_07_138_1310258.smt_in.smt2,0,1202.7480859269854,0,1201.4811425959997,0,1201.7138299481012,0,1201.7230520760022
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_06_06_616_2124803.smt_in.smt2,1,184.33144947397523,1,2.0860051790004945,1,336.34458906180225,1,2.855553321998741
UF/sledgehammer/Arrow_Order/uf.594788.smt2,0,1202.7444687989773,0,1201.358027405,1,398.77030023699626,0,1201.7312429589983
UF/sledgehammer/StrongNorm/uf.781428.smt2,0,460.71514747699257,0,1201.2788454460024,0,1201.7409663640428,0,1201.7217528389992
UF/20170428-Barrett/cdt-cade2015/nada/afp/abstract_completeness/x2015_09_10_16_59_59_584_1066179.smt_in.smt2,1,45.2005490490119,1,0.24242081199918175,1,0.3215763948392123,1,17.953184340000007
UF/sledgehammer/StrongNorm/uf.731611.smt2,0,1202.2394200959825,0,1201.4050445660032,0,1201.7308874600567,0,1201.7250197270005
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_13_54_802_2688888.smt_in.smt2,0,1202.7203227700084,0,1201.3565599540016,0,1201.7113359018695,0,1201.7459646989992
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_46_24_342_985888.smt_in.smt2,0,1201.72367425001,0,1201.2855560509997,0,1201.7122341101058,0,1201.7239668820002
UF/sledgehammer/QEpres/uf.753569.smt2,0,1202.7209777079988,0,1201.259733111001,0,1201.713177833939,0,1201.7178044949997
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_58_04_937_1538496.smt_in.smt2,0,1201.72172176803,0,1201.347220448999,1,545.5436515628826,0,1201.7204641500011
UF/sledgehammer/FFT/uf.692166.smt2,0,1202.7166408229969,0,1201.3374179199964,0,1201.7109532828908,0,1201.723240968
UF/sledgehammer/QEpres/uf.1034362.smt2,0,1202.7422791449935,0,1201.3945497189961,0,1201.711503233062,0,1201.7215171709977
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_59_24_335_1609750.smt_in.smt2,1,69.20956233999459,1,0.32071006700061844,1,0.3084378489293158,1,3.9182843050002703
UF/sledgehammer/TypeSafe/uf.1164362.smt2,0,1202.2413433299516,0,1201.4473515849968,0,1201.7143095319625,0,1201.721720513
UF/sledgehammer/TypeSafe/smtlib.723662.smt2,0,1202.71895845799,1,0.8272187980037415,1,0.3833234969060868,1,3.8974419070000295
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.755374.smt2,0,1202.7480359170004,0,1201.402228715,0,1201.7141993339173,0,1201.751358286001
UF/sledgehammer/StrongNorm/uf.786686.smt2,0,1201.7117855869583,0,1201.442032623003,1,540.4695527649019,1,0.8750782259994594
UF/sledgehammer/FFT/uf.694777.smt2,0,1202.720546438999,0,1201.259824036999,0,1201.7140095550567,0,1201.753407633998
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_59_00_183_1587972.smt_in.smt2,0,1202.7180778500042,0,1201.3555812560007,1,176.37899841810577,0,1201.7520663859978
UF/sledgehammer/QEpres/uf.1044771.smt2,0,1202.7187908440246,1,0.24148221000359626,1,0.35815728013403714,1,3.8863938380000036
UF/sledgehammer/TypeSafe/uf.1164692.smt2,0,1142.8803097510245,0,1201.2505798409984,1,540.3852222079877,1,336.60466658400037
UF/sledgehammer/NS_Shared/smtlib.588963.smt2,0,1201.7126771750045,0,1201.2337290260039,1,540.3828437300399,1,9.908367489999364
UF/sledgehammer/TypeSafe/smtlib.1273038.smt2,0,1202.2185210969765,0,1201.2251727490002,0,1201.717571520945,0,1201.7264372539994
UF/sledgehammer/TypeSafe/uf.778823.smt2,0,1202.7466593869613,0,1201.3537549110006,0,1201.7111571030691,0,1201.7126486430006
UF/sledgehammer/Fundamental_Theorem_Algebra/smtlib.898502.smt2,0,1202.7201012310106,0,1201.3352295209988,1,540.4857998909429,1,1.327170593000119
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.562089.smt2,0,1202.7474430239527,0,1201.469605553997,0,1201.7283224489074,0,1201.7376048309998
UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_51_25_466_1302708.smt_in.smt2,0,1196.6824084870168,0,1201.3452263029976,0,1201.711691817036,0,1201.7224835080015
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1438950.smt2,0,1202.7442722599953,0,1201.3551583349981,1,4.640575576107949,0,1201.7252746440008
UF/sledgehammer/TypeSafe/smtlib.1361818.smt2,0,1201.730179094011,0,1201.571112385005,0,1201.723336221883,0,1201.7393908369995
UF/20170428-Barrett/cdt-cade2015/nada/afp/tllist/x2015_09_10_16_57_26_980_1146217.smt_in.smt2,0,1202.7214288250543,0,1201.4883486049948,0,1201.7128018769436,0,1201.7205253039992
UF/sledgehammer/Hoare/uf.1071326.smt2,0,1202.745341529022,0,1201.2453164539984,0,1201.713435136946,0,1201.7556594199996
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_48_41_494_1114422.smt_in.smt2,0,1202.7481117220013,0,1201.5419010019978,0,1201.7145303899888,0,1201.716210658
UF/sledgehammer/TypeSafe/uf.744284.smt2,0,1202.7395589720109,0,1201.3857608699982,0,1201.7147728758864,0,1201.7272810329996
UF/sledgehammer/FFT/uf.655993.smt2,0,1202.7169056390412,0,1201.3615488120013,0,1201.7184901090804,0,1201.7348093279998
UF/sledgehammer/TypeSafe/smtlib.655487.smt2,0,1201.7469379930408,0,1201.2472501760058,1,0.40769284311681986,1,3.3570065929998236
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_05_30_264_2074172.smt_in.smt2,0,1202.7200410340447,0,1201.522499476996,0,1201.7165343349334,0,1201.7359845089995
UF/sledgehammer/Hoare/smtlib.1171042.smt2,0,1202.7659996200236,0,1201.2563735329968,1,540.2312486579176,1,0.8996334630010097
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1154266.smt2,1,1.3460062619997188,0,1201.3555142360055,1,0.300902629038319,1,2.3495913639999344
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_53_23_271_1307780.smt_in.smt2,0,1201.7298511079862,0,1201.4332258830036,0,1201.7294954468962,0,1201.7249771969982
UF/sledgehammer/QEpres/uf.904526.smt2,0,1202.7268363930052,0,1201.2970267279961,0,1201.7169153059367,0,1201.7239998149998
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.809759.smt2,1,1.0705152230220847,1,0.5066111519990955,1,0.29041434708051383,1,1.3253813170013018
UF/sledgehammer/TypeSafe/uf.996401.smt2,0,1201.7147527670022,1,0.2406167209992418,1,0.3977600249927491,1,3.3571184880001965
UF/sledgehammer/TwoSquares/uf.641283.smt2,0,1202.7234552870505,0,1201.268010218002,1,0.42663101316429675,1,0.8638360580007429
UF/sledgehammer/TwoSquares/uf.707280.smt2,0,995.7125305630034,0,1201.2581767919983,0,1201.7138861799613,0,1201.7498612329982
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_10_02_872_2444676.smt_in.smt2,0,1202.743783753016,0,1201.3945836389976,0,1201.7155108738225,0,1201.7279637939992
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_55_36_039_1410538.smt_in.smt2,0,1202.7416857810458,0,1201.3463046069992,0,1201.7125729098916,0,1201.7258654709985
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1456391.smt2,0,1202.7447792569874,0,1201.372347370001,0,1201.7126498620491,0,1201.746336133001
UF/sledgehammer/Arrow_Order/uf.561879.smt2,0,1202.7740377520095,0,1201.5203703189982,0,1201.7118062181398,0,1201.7446815959993
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_24_50_756_1219360.smt_in.smt2,0,1201.736462255998,1,0.5691380229982315,1,1.0383950129617006,1,2.8790882470002543
UF/20170428-Barrett/cdt-cade2015/nada/afp/splay_tree_analysis/x2015_09_10_16_58_11_604_1167875.smt_in.smt2,1,13.281452308990993,0,1201.2934784160025,1,9.315459585981444,1,2.382157036998251
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.941278.smt2,0,501.4728474369622,0,1201.2632837769997,0,1201.729868151946,0,1201.7317618270008
UF/sledgehammer/TwoSquares/uf.815651.smt2,0,1202.7182629589806,0,1201.220346271999,1,540.7363445861265,1,1.3596147400021437
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_51_01_846_1286182.smt_in.smt2,0,1202.7454722159891,0,1201.3206462259986,0,1201.7108005799819,0,1201.7340448739997
UF/sledgehammer/Hoare/smtlib.1221382.smt2,0,1202.7258142100181,0,1201.256786263999,0,1201.711592527805,0,1201.7367437209996
UF/sledgehammer/NS_Shared/uf.599001.smt2,0,1201.7354472249863,0,1201.2851319830006,0,1201.7170849491376,0,1201.7318612999989
UF/sledgehammer/TypeSafe/uf.906720.smt2,0,1202.7185980459908,0,1201.4314104689984,1,540.4649803328793,1,1.865767773000698
UF/sledgehammer/TwoSquares/uf.751588.smt2,0,1202.7367022539838,0,1201.2804692529971,1,2.0798528471495956,1,212.0413263520004
UF/sledgehammer/FFT/uf.788882.smt2,0,1202.7248676670133,0,1201.3229379850018,0,1201.7140715329442,0,1201.7425989949988
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1333196.smt2,0,1202.2199069250491,0,1201.375488245998,0,1201.731381708989,0,1201.7329181569985
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_04_56_835_2030500.smt_in.smt2,0,1202.77785571001,0,1201.2761487980024,1,0.45932618994265795,0,1201.7215239910001
UF/20170428-Barrett/cdt-cade2015/nada/distro/parallel/x2015_09_10_16_56_34_054_999113.smt_in.smt2,0,1202.7338645620039,0,1201.4168698770009,0,1201.7345196239185,0,1201.7508424530024
UF/20170428-Barrett/cdt-cade2015/nada/afp/koenigslemma/x2015_09_10_16_53_54_684_1149263.smt_in.smt2,0,1202.7443741810275,0,1201.4965979710032,1,50.6112240429502,1,2.406603579998773
UF/sledgehammer/FFT/uf.678680.smt2,0,1202.7185923510115,0,1201.3902840989977,0,1201.7126146599185,0,1201.7218659029986
UF/20170428-Barrett/cdt-cade2015/nada/distro/stream/x2015_09_10_16_49_12_091_1150986.smt_in.smt2,0,1202.7232281449833,0,1201.332795143,0,1201.715257665841,0,1201.737533722997
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_22_48_740_1110032.smt_in.smt2,0,1202.7446529100416,0,1201.332414847995,0,1201.718775855843,0,1201.7530591719988
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1313680.smt2,0,1202.744541166001,0,1201.2564318849982,1,540.5773629939649,1,7.424725556998965
UF/sledgehammer/TwoSquares/uf.663570.smt2,0,1202.7178483370226,0,1201.246141128002,0,1201.714434685884,0,1201.7319885199977
UF/sledgehammer/Hoare/uf.775806.smt2,0,1201.7299742460018,0,1201.3521310219949,1,540.2765385138337,1,0.8438191900004313
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_24_09_404_1186086.smt_in.smt2,0,1202.7187028490007,0,1201.3441919999968,0,1201.7343039219268,0,1201.747868123999
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_04_41_264_2010740.smt_in.smt2,0,1202.242526971968,0,1201.4735466640013,0,1201.7123023790773,0,1201.7391929080004
UF/grasshopper/uninstantiated/rec_reverse_loop_precondition_of_rec_reverse_loop_21_11.smt2,0,1201.714518777968,1,1.3430606629990507,1,30.393837592098862,1,0.8278006100008497
UF/20170428-Barrett/cdt-cade2015/nada/afp/tllist/x2015_09_10_16_57_15_725_1133432.smt_in.smt2,0,1201.7127121230005,0,1201.2896074669989,1,541.1625808889512,1,1.3552624760013714
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_51_58_625_1346142.smt_in.smt2,0,1202.7184477970004,0,1201.336592288997,0,1201.7318138738628,0,1201.7420265359997
UF/sledgehammer/Hoare/uf.1020858.smt2,0,1040.4157650179695,0,1201.2365305679996,1,540.4097019769251,1,2.8778569450005307
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_46_58_732_1021788.smt_in.smt2,0,1202.7194441900356,0,1201.2775379739978,1,15.043433757964522,0,1201.7157286869988
UF/sledgehammer/Arrow_Order/uf.555531.smt2,0,1202.718253367988,1,14.650849591002043,1,0.25997842592187226,1,1.3948859500014805
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_05_02_976_2038607.smt_in.smt2,0,1201.7211800469668,1,0.26020715099730296,1,0.3057934760581702,1,1144.0600046100008
UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_50_30_559_1254530.smt_in.smt2,1,115.50673908099998,1,0.25355504900653614,1,0.2788153658621013,1,88.96564341799967
UF/sledgehammer/TypeSafe/uf.1405414.smt2,0,1202.7230244459934,0,1201.219966312994,0,1201.7260649860837,0,1201.7437608250002
UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_52_50_552_1246266.smt_in.smt2,0,1202.7467151409946,0,1201.432836494001,0,1201.7130536171608,0,1201.724265668001
UF/sledgehammer/Hoare/smtlib.664329.smt2,0,1201.7143049720326,1,0.21144158500101184,1,540.4092209448572,1,0.8860664710009587
UF/sledgehammer/FFT/uf.568337.smt2,0,1202.738211599004,0,1201.3748823040005,1,0.7843078209552914,0,1201.733705314
UF/sledgehammer/FFT/uf.564278.smt2,0,1202.7201866230462,0,1201.2953343900008,1,540.5111286751926,0,1201.7247864870005
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1361089.smt2,0,1202.7175060500158,0,1201.4425903249976,0,1201.7385868739802,0,1201.7291343299985
UF/sledgehammer/FFT/uf.627826.smt2,0,1202.717914793,0,1201.3394796100001,1,541.4326385781169,0,1201.721285648
UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_56_50_873_1470085.smt_in.smt2,0,1202.7183530809707,0,1201.3024981130002,0,1201.7348883750383,0,1201.7337412689994
